amount,hour_of_day,day_of_week,transaction_count_1h,transaction_count_24h,distance_from_home,distance_from_last_transaction,is_foreign_transaction,is_online_transaction,merchant_category_encoded,card_type_encoded,device_type_encoded,is_fraud
30588.48,3,4,10,23,4406.573397739119,972.3243814875786,1,0,2,1,2,1
1140.61,10,3,2,2,98.88752994695231,248.6808398086914,1,1,6,0,0,0
1088.95,12,4,1,8,9.665670116536273,137.733396057083,1,1,0,1,0,0
2282.47,10,0,1,23,64.23124497335168,293.36733821480374,0,1,6,1,1,0
954.14,16,6,1,8,85.27479055343751,535.5198602446225,1,0,1,1,2,0
2162.65,19,6,3,12,51.15964080805562,665.4188253726093,0,0,5,1,0,0
1108.59,12,0,2,28,8.216548996685379,313.8734949036811,1,1,3,0,1,0
220.13,13,1,1,26,43.44771865221474,169.33963747562308,0,0,2,1,3,0
2598.09,15,3,3,13,50.40919655010266,765.2717629183799,1,1,6,0,2,0
2706.76,13,3,3,13,86.65822661725483,390.772971482375,1,1,9,1,3,0
150.17,15,5,3,22,35.34934342323709,265.70550390743455,1,0,5,1,0,0
880.05,14,4,1,9,73.85585548943631,11.474538696706782,0,0,5,0,2,0
2166.96,11,6,2,21,5.158348240532929,912.4942399659852,0,0,4,0,3,0
2024.44,15,5,3,27,29.487014968782532,876.091769937424,1,0,2,0,2,0
2303.25,22,0,2,9,81.82847229901652,62.179967158389246,0,0,7,1,2,0
976.77,17,5,1,21,77.34614911497682,69.098555895724,1,0,8,1,0,0
480.42,12,3,2,19,33.33663695976412,559.0179420139183,1,1,8,1,2,0
2941.49,17,1,3,17,98.390156934368,711.8927017872152,1,0,4,1,1,0
2839.92,22,2,2,6,78.44240257188282,918.3723438156193,0,0,9,1,1,0
727.41,22,3,3,26,77.6788450230405,966.0340463998886,0,0,8,0,0,0
2658.25,17,5,3,24,84.59303991916315,594.6246448236726,0,0,1,0,3,0
1260.52,18,2,1,13,50.25460223878836,77.17883033662487,0,0,2,0,1,0
2417.09,8,2,3,15,88.61714148155806,359.74296877673595,0,1,0,1,2,0
2570.08,14,3,2,29,35.69474093992214,5.405197819798424,1,1,4,1,3,0
1766.65,14,1,2,25,38.73255984928355,533.7421612057663,0,0,6,1,0,0
786.0,18,6,2,9,47.918931851146255,283.0797520041417,1,0,0,0,2,0
66.87,19,4,1,6,42.46119623643345,529.6015128283761,0,1,8,0,1,0
1279.53,21,4,1,18,20.56958191960372,861.4493677728225,0,1,4,0,3,0
41.02,17,2,2,2,43.26374736596992,445.1573634592233,0,0,6,1,2,0
2775.67,22,0,1,10,57.578914424185854,450.8987013234943,1,0,6,1,2,0
75.74,8,5,3,15,59.456137017888565,760.6619645558254,0,0,2,1,1,0
1617.29,12,4,2,28,81.83410646637658,697.1405098340117,1,1,2,1,1,0
2468.58,19,6,3,8,55.95088074302335,528.1383628106676,1,1,2,0,0,0
598.8,16,2,3,2,15.071381457326883,577.0779718662998,0,0,5,0,2,0
1509.7,18,4,3,1,88.96125063499201,16.401028532695207,1,0,1,1,1,0
1456.74,9,1,1,24,34.30263337003681,492.5406601103379,0,0,3,1,0,0
746.43,19,1,3,24,91.13029651449031,120.2279340938276,0,1,6,0,3,0
1037.73,20,1,2,19,46.322022682919616,341.22025198916003,0,1,4,1,0,0
558.97,19,3,2,30,62.89913166382919,345.77107120058395,1,1,6,1,3,0
1955.25,20,3,1,9,94.31030004911965,826.0454840302192,1,0,4,0,2,0
1533.87,8,6,1,3,50.81831843482342,104.74451046718258,0,1,1,0,1,0
1951.91,20,0,1,8,47.86864732559493,11.493278424470898,1,0,3,1,2,0
2408.01,19,4,2,29,48.268181466199714,351.98050922732693,1,0,5,1,0,0
575.89,13,5,2,16,64.05314054035173,58.315238648723565,1,0,7,1,1,0
1625.0,19,4,3,9,39.08602419714712,813.8897088228174,1,1,1,1,0,0
2912.01,21,5,2,9,38.474728023555116,603.0340739810135,1,1,9,0,2,0
2971.24,20,5,3,16,71.87074684461379,180.8938686277929,1,1,0,1,3,0
1069.93,17,0,1,24,0.7960089657844671,306.5492884093779,0,1,8,1,0,0
689.42,14,5,2,19,53.620399856611556,450.7332477682683,0,0,1,1,1,0
1996.35,18,5,1,9,69.78341408716953,703.1175041551007,0,1,0,1,3,0
568.77,18,0,3,14,60.763232620135845,173.19852699470806,1,1,8,1,2,0
1235.63,8,3,2,29,27.05296180222687,111.23015689051152,0,0,6,1,3,0
2750.14,17,3,1,23,90.48839922779464,389.07119920029197,1,1,9,1,1,0
2861.7,17,2,3,29,85.39064469300412,488.1183568762412,0,0,5,0,0,0
2940.11,21,1,2,8,5.055454577342977,386.1378772792109,1,0,0,0,2,0
430.15,11,2,3,6,12.196202185263571,683.9305556946846,1,1,4,0,3,0
1745.8,18,6,3,7,52.0361399291109,109.03980672457413,0,1,5,1,1,0
838.01,22,3,1,20,7.146098018686075,598.6655092501361,0,0,1,0,0,0
2041.59,22,5,2,5,89.57192048538255,761.3066448482323,0,0,6,1,1,0
2386.19,8,0,2,4,4.1563020037408975,361.53088148114597,1,0,7,1,3,0
2550.42,22,1,1,1,84.59062243361444,616.115548557522,0,1,0,1,2,0
13.47,12,3,1,14,27.753021229331832,819.4810364429674,1,0,0,0,3,0
2571.99,15,3,1,26,40.37876510411632,779.681434939676,1,0,0,0,3,0
1698.03,18,6,2,19,63.34705037669291,673.4256506357104,1,0,7,0,3,0
2348.37,15,2,1,20,73.71136395882152,881.1998199212818,1,0,9,1,0,0
1270.79,20,3,2,13,94.1901880854875,975.3388952792741,0,1,5,0,1,0
636.36,20,1,3,7,36.87924383502099,582.9628940839305,1,0,9,0,0,0
1122.88,22,0,2,13,58.129457589491714,369.63190714560335,1,0,4,1,0,0
2169.24,20,6,2,16,84.45872777779215,740.0852281279232,0,0,5,0,2,0
880.8,18,3,1,15,52.88544552626482,439.4670394102446,0,0,6,0,1,0
2128.08,9,5,1,6,15.852401099610947,907.6978287806163,1,1,1,1,3,0
68.47,14,3,2,1,83.30769703442444,908.099451373986,0,0,0,1,1,0
2403.87,21,5,2,8,79.26203587940762,760.658821267423,1,1,1,1,0,0
303.65,13,0,2,10,95.81711588048879,89.77822435211135,0,1,4,0,1,0
2794.15,8,5,1,2,93.51417080298228,283.6447998910835,1,1,4,0,2,0
1934.83,18,1,1,2,53.158749019361466,592.8648909200597,1,0,4,0,3,0
1447.73,21,0,3,13,26.553471500582436,632.0934064885674,0,1,4,1,1,0
926.61,8,5,2,1,48.377961512930966,237.33469645531648,1,0,7,1,0,0
2036.79,9,2,2,13,39.75008445460516,153.08847669669245,1,1,5,0,1,0
2527.39,16,5,3,27,30.19788987421711,10.40843918893386,0,0,2,0,2,0
784.86,19,6,2,12,98.7538486249654,280.27325396146995,1,1,1,1,1,0
2987.04,18,3,3,20,61.34328452203862,487.2991172311323,1,0,9,0,3,0
148.45,14,5,3,17,91.41638795743819,117.74131210870354,0,1,6,0,2,0
2693.91,11,5,3,21,61.06636961675913,927.5520182084823,0,0,1,1,3,0
2879.19,17,1,2,12,23.42053972102054,443.0330227541247,1,1,9,0,1,0
231.12,11,5,3,3,89.77967357681051,914.3668710852219,1,0,0,0,1,0
554.83,18,4,2,3,6.1923993836618845,669.7183007520586,1,0,9,1,1,0
621.98,8,2,3,3,15.10164163158959,501.49341604871853,1,0,9,1,2,0
1783.28,16,4,2,5,63.33116149165083,292.1283395107621,1,1,0,1,3,0
485.08,17,6,2,25,23.835264837160473,698.9573279193995,0,1,2,1,3,0
2629.86,13,3,3,3,15.104722716093388,190.3140025888349,1,1,1,0,1,0
832.12,22,1,2,20,8.679459612176588,665.8174486246455,0,1,1,0,2,0
1569.7,14,6,2,9,46.61123370682855,334.0216948704059,0,0,4,1,0,0
646.62,17,2,1,16,20.797195177195928,698.1495333064936,1,1,9,0,3,0
89.76,15,5,2,27,52.549177093295874,284.8840713120423,1,0,9,0,0,0
2290.19,18,6,3,4,72.87595736986466,25.24509498999872,1,0,5,1,1,0
809.03,11,3,3,13,0.08054275173769998,888.2112644267473,0,1,4,1,1,0
1439.86,8,2,1,27,37.762604121468144,872.5500401810913,1,1,4,1,3,0
1677.88,9,5,2,17,14.69431620614422,667.6252797679812,0,0,9,0,0,0
2456.71,8,0,3,5,4.32077082479958,593.8580390296236,1,0,4,1,3,0
2590.31,17,6,1,15,5.69381728669216,298.4112827551486,0,0,3,1,3,0
1075.19,13,5,3,4,61.253059361518794,285.1711303690399,0,0,2,0,2,0
410.27,18,1,2,15,17.10091300430698,326.0084037822657,1,0,1,0,3,0
784.93,19,1,2,5,9.100453881999048,292.4499656169536,0,0,7,0,2,0
1992.38,18,5,3,16,40.77274502368501,732.6310874710413,1,0,6,0,1,0
581.61,18,0,2,14,60.13893554131986,397.5594639061818,1,0,0,0,3,0
1912.81,9,6,3,14,34.79329216238195,847.8548627985707,0,0,9,0,1,0
1910.48,9,5,1,18,30.005428244133725,746.5278829876773,1,0,4,0,0,0
709.4,10,0,1,7,48.63544522307159,352.29706646475,0,0,5,0,0,0
227.79,19,3,2,26,24.739178120173765,600.18580332894,1,1,2,1,2,0
506.78,22,0,2,23,3.6653277668597273,418.86545765016217,1,1,1,1,3,0
921.66,21,2,1,27,75.82665125490523,335.8627834074126,0,0,8,0,1,0
808.44,9,2,2,30,31.95793645172813,603.8348771879896,1,1,2,1,3,0
2558.99,8,2,3,10,3.7464171713759264,892.3950853175505,1,1,8,1,0,0
698.6,22,1,2,23,44.03083674268956,181.24596249856006,0,1,3,0,3,0
2666.67,22,2,1,23,75.76997160931677,41.20105627013915,0,0,1,0,2,0
2816.62,22,6,2,27,57.31397222840566,743.4777072053738,0,1,1,1,3,0
1886.51,12,2,1,19,14.964750342998078,807.5223478766521,1,1,7,1,2,0
2752.19,9,6,2,16,8.835339026260291,869.9193116429956,1,0,2,0,3,0
1432.53,17,6,3,7,33.29780005914892,289.3541320157584,1,0,8,0,0,0
2933.75,14,4,1,9,28.107126027042206,214.06976038780613,1,0,4,0,0,0
996.7,17,0,1,26,32.46710856576468,77.79488500632381,1,1,4,0,1,0
1662.13,18,6,1,18,22.51995217703354,182.87840529619592,0,0,1,0,0,0
2941.27,17,6,3,28,22.261721859057648,218.29603709736156,0,0,2,0,2,0
274.79,11,1,3,5,31.74261406433444,96.92750720912736,1,1,3,0,1,0
2105.4,13,1,3,4,26.03972399542256,777.179003912373,0,1,0,1,1,0
571.39,18,3,3,16,78.12477834252647,529.7871804913443,0,0,1,0,2,0
783.68,11,4,1,15,36.11749021326962,473.33673795862785,0,0,0,1,0,0
1956.27,10,2,2,3,86.88692095392845,29.755334208647955,1,0,6,1,2,0
1969.33,14,4,2,29,37.219824570108486,721.6669471031076,0,0,3,0,0,0
1333.14,16,6,2,28,1.7304637848796323,526.2464749775216,1,0,2,0,1,0
197.55,16,6,2,8,71.25575294439567,474.096588214143,0,0,5,0,0,0
1521.56,15,2,3,20,56.25661914967001,335.396118537499,0,1,1,1,0,0
2789.8,10,4,1,25,24.283982754522604,750.777667188723,0,1,9,1,0,0
1771.65,21,1,2,16,61.757029186652865,755.1813319318031,1,0,9,1,1,0
1059.51,21,0,3,18,64.72700753916635,132.28996161040706,1,1,9,1,2,0
45769.1,4,3,14,25,4604.275290986127,36.60933484153994,1,0,3,0,3,1
2924.63,8,2,3,17,66.10313446339761,298.5766926546098,0,0,7,1,3,0
1399.06,21,0,3,30,4.027014943527451,62.14201732603652,1,0,2,0,2,0
1628.82,21,4,2,10,76.44130529499047,190.47892875839366,1,1,0,0,3,0
633.84,16,1,2,8,25.88810140826694,582.2658109823903,1,0,2,0,3,0
1432.87,22,1,3,5,97.6009281430386,579.5929269492647,0,0,6,0,3,0
713.08,8,3,2,8,21.22356718092304,247.94085721995273,1,1,3,0,1,0
1404.47,16,1,2,1,79.89479773956619,949.5936839607949,0,0,3,1,0,0
89.41,12,0,2,24,2.4340353260346337,44.364497057985396,1,0,7,1,1,0
1356.38,22,3,1,5,65.15372161916768,325.225340458574,1,1,1,0,1,0
829.67,8,2,2,24,24.654756529904652,914.5358599748246,0,1,3,1,2,0
89.07,22,1,3,19,38.86451084278946,781.1339621880435,1,1,4,0,3,0
509.6,18,0,3,22,24.987073521675285,147.01714279412104,1,0,2,1,2,0
348.76,21,2,1,3,14.324245610857,702.6213803576115,0,0,5,0,3,0
789.53,12,6,2,29,0.07264639296781228,184.0837296346568,1,0,9,0,0,0
1268.78,8,6,2,15,89.96250228125938,225.87198385551977,1,0,9,1,3,0
295.74,13,6,3,4,17.142173179050236,648.1487117631956,0,1,4,0,2,0
1889.05,18,2,3,23,46.94087641274608,58.17912558108429,0,1,3,0,2,0
2891.31,14,1,3,14,0.7612964471309658,620.8786091804199,1,1,1,0,0,0
1987.41,21,5,2,14,86.8540337321708,754.0444183306182,0,0,1,1,1,0
1969.36,15,0,1,11,46.95004537845059,581.9870408479064,0,1,7,1,2,0
2963.76,17,2,2,28,48.93785220918997,623.6096428869542,1,0,5,1,2,0
978.29,17,4,2,21,68.1063811177957,656.5785036105814,0,1,2,0,2,0
2748.96,19,3,2,30,32.89020522896383,532.2751644502199,0,0,0,1,1,0
926.02,11,0,1,18,64.0770383418433,833.4389150062185,0,0,2,1,0,0
1586.86,19,5,2,15,42.62253932864064,844.7090202094857,1,1,7,0,2,0
2114.31,22,5,2,16,25.9318865833132,326.23138748490277,1,1,1,0,0,0
2467.0,9,3,1,19,51.432946649284176,411.62124353668094,1,0,6,0,0,0
2692.81,17,3,1,10,85.84259453574884,611.6747341476239,1,1,6,1,1,0
1916.41,22,1,1,21,52.5551337440595,376.5571756906557,0,0,5,0,0,0
1779.65,18,0,1,10,25.56646919205067,582.699551364445,1,0,5,1,1,0
419.28,18,1,1,2,2.020564741114095,521.6268083694581,1,0,1,1,3,0
260.16,14,0,1,30,59.40677564869547,730.8955819456097,1,0,9,1,2,0
1635.59,8,2,1,30,81.81402944164155,673.990506263001,1,1,8,1,3,0
1339.86,9,2,3,18,88.96549000095281,475.7179430780469,1,0,3,1,0,0
999.01,14,0,2,4,44.51819086006935,928.4790365220091,0,0,8,0,1,0
2020.9,9,1,1,14,15.5941666159075,496.5146235816328,0,1,1,0,1,0
953.61,8,0,2,15,37.55446474271567,621.404599564517,0,0,0,1,1,0
2550.45,19,4,2,1,15.206686179694373,487.3950180939086,0,1,8,1,0,0
1732.91,11,6,2,27,40.00299551063811,703.2073111778027,1,1,6,0,0,0
1357.93,20,3,2,3,6.154769941271676,316.96063636544926,1,0,4,0,3,0
1973.18,10,6,1,2,51.87210756888911,806.1720702055908,0,1,4,1,3,0
822.51,12,2,1,30,85.85698493908735,127.97523267876055,0,1,3,1,3,0
1057.69,21,5,2,30,78.48739775855923,338.00520196466465,1,0,3,1,0,0
2525.69,9,0,1,25,36.865903937455194,286.9148246801686,0,0,4,1,0,0
560.82,19,6,3,21,4.247053489245955,774.6064843402065,1,1,8,1,0,0
1500.61,21,3,2,3,52.426139267948216,822.1560421899865,1,0,6,0,2,0
927.83,15,6,1,25,57.43560464068953,937.002483908154,0,0,0,1,1,0
610.42,12,1,2,15,45.18476193621335,442.47457211187316,0,1,9,0,1,0
1569.18,14,1,2,18,82.72663462567846,638.7555511562815,1,1,2,1,2,0
2338.79,8,0,3,11,29.59000433547978,326.59385181841407,1,1,9,1,0,0
760.39,21,1,3,3,33.68340034070821,77.23849302612729,0,0,2,1,1,0
1546.17,11,0,3,24,83.31145655287663,402.8620654527806,0,0,6,0,1,0
1196.87,11,0,1,28,51.16576260794899,19.5778971549776,1,0,0,1,3,0
2620.99,15,6,1,13,4.600494487688334,387.9516636303213,0,1,3,0,2,0
11628.17,2,2,14,12,2595.0550161692468,702.8829393264535,0,0,0,1,3,1
23450.5,1,4,7,28,954.3466314604116,823.0467186165183,0,1,2,0,0,1
1214.63,11,2,2,24,30.64941663765485,274.4376713350588,1,1,6,1,2,0
2936.58,10,5,3,21,63.86791313745004,111.43060672114868,0,0,2,0,1,0
2756.04,19,1,2,4,44.427157276117725,595.391215987296,1,0,0,1,0,0
820.14,17,3,1,27,46.95810549848509,283.2936711727516,1,0,1,0,2,0
35.86,9,5,1,15,77.65064989002114,646.5699248789427,0,0,6,0,0,0
2059.06,10,3,3,19,51.0990071742875,418.77139795948113,1,0,9,0,1,0
1192.68,18,5,2,21,77.37372711924529,347.65271394473706,1,1,4,0,2,0
44809.84,2,0,18,23,1308.0854319478926,710.7883203271372,0,1,4,0,3,1
2586.52,11,4,1,11,96.50537399482646,610.1640828053283,1,1,5,1,2,0
1644.35,11,5,3,11,82.66946308737452,468.8281440450901,1,1,9,1,2,0
1816.16,10,5,1,12,37.66150975697378,254.98584768027953,0,0,3,1,2,0
2019.65,11,5,1,1,66.96594798428936,669.5780076026087,0,0,4,0,3,0
960.84,14,4,2,5,78.032640105449,670.2479114401564,0,1,1,1,3,0
18543.55,1,2,19,19,3227.865692647401,207.09654463415083,0,0,0,1,0,1
1968.07,12,6,2,14,26.35617351666557,248.18890458278108,0,0,0,1,1,0
2997.31,10,4,3,4,56.501166406432425,496.18939545934927,0,0,9,1,0,0
2757.38,15,6,1,15,36.579538951153246,771.5888577386983,1,1,7,1,2,0
283.3,11,0,2,30,32.084333893506454,532.9320802095023,1,1,3,1,2,0
37328.29,3,6,13,16,4571.707581780116,19.528620699479692,1,1,2,1,0,1
2595.01,12,4,1,7,91.32574428602538,27.023926197661808,0,1,6,0,3,0
1016.81,21,3,3,21,68.4869166374899,855.9063561641815,1,1,6,0,2,0
2176.19,15,0,2,22,58.52621484984297,745.904151106869,1,0,9,0,2,0
8309.96,3,0,17,23,4863.71614233931,669.6734425478434,1,0,5,0,1,1
1459.82,19,0,1,17,34.94116922773129,501.3412409914826,1,0,3,1,0,0
2725.25,22,6,3,17,79.37034064659869,389.9331972471216,1,0,8,1,1,0
573.14,13,5,2,18,31.195910609417886,590.8239633830914,0,1,0,1,1,0
2508.83,10,0,1,29,98.16475670763974,33.78031185192254,1,0,1,1,3,0
1857.12,22,4,1,29,49.07865152406696,949.4183139771709,1,0,1,1,3,0
1076.11,22,6,2,11,53.641920257049826,446.3470135013895,1,0,0,0,3,0
2325.58,9,5,1,17,67.23130530322165,250.98040768816543,0,1,6,1,1,0
1870.83,21,5,1,24,97.03228950106025,541.581786879035,1,1,8,0,0,0
1695.03,22,4,2,17,3.0385036046701064,870.5880136565795,1,0,3,0,2,0
2977.76,13,6,3,6,69.15936370218353,366.6021154515924,0,0,3,1,0,0
60.81,22,2,2,20,21.9954314539737,830.1116774473277,1,0,6,1,3,0
815.04,13,3,2,3,58.37033812119326,699.1179776479919,0,0,1,0,0,0
181.02,18,0,3,28,66.54602077260317,348.2237117953364,1,1,1,1,3,0
2080.82,11,0,3,10,21.260188630970134,874.3733305738465,1,0,3,0,2,0
1962.34,11,0,3,20,45.07839803153818,186.03642839229983,0,0,6,1,0,0
1647.78,20,1,3,1,95.27282137850696,70.74747223105571,1,0,4,1,3,0
34677.68,3,0,11,4,4686.5147538357705,384.10573450708483,1,1,9,0,1,1
2810.67,12,4,1,14,50.85588981149441,497.9121183218328,0,1,5,1,3,0
356.79,19,2,3,12,69.69857815431345,431.42950461524623,0,0,1,0,0,0
1795.57,20,3,3,27,85.54233962518516,208.2155428617589,0,0,6,1,0,0
1756.35,19,5,2,30,83.76005555488413,774.0088029595082,1,1,7,1,2,0
1920.88,8,5,1,29,48.166648983358606,359.8641184858551,1,0,9,1,2,0
784.2,17,4,3,21,86.0852018050196,537.0118361073419,1,1,1,1,2,0
328.07,10,6,2,10,47.12804231800677,525.2090238496169,0,0,0,1,0,0
1350.93,16,3,1,6,59.713373010552914,944.3423386143996,0,0,8,1,3,0
2369.13,20,5,2,23,63.36534421482316,136.09337196786632,0,0,8,0,1,0
1870.31,12,5,1,27,10.61189204989832,327.3885205803768,0,0,6,0,2,0
1235.43,13,5,1,10,68.91167527852079,447.4383845146781,0,1,1,0,3,0
1653.6,10,6,2,28,94.62903720457312,969.4358703821298,1,1,8,0,3,0
2003.7,18,4,3,29,28.51723129254372,522.0632002502109,0,1,1,0,3,0
29589.98,2,5,13,21,3674.686835019451,318.99992151284886,0,0,2,0,3,1
1172.2,16,0,2,30,18.5097971598679,360.5663314392385,0,0,5,1,2,0
736.74,14,1,1,13,11.05909845539863,411.96049892567464,0,0,3,1,0,0
2846.99,15,2,3,1,2.072569471750696,606.6922888137233,0,0,4,0,1,0
2497.29,11,4,2,22,64.04067893574292,325.22299382604456,1,0,5,1,0,0
2032.05,12,4,3,26,78.92656369277714,600.3584533556495,1,1,2,0,0,0
417.92,22,1,2,23,73.6172230044237,887.0047390598559,1,1,6,0,3,0
2772.89,16,5,1,18,28.821951381703002,356.5727406094117,1,0,9,0,0,0
888.89,19,2,1,2,30.80583281547231,230.2462023316386,1,0,6,0,3,0
2253.38,13,3,3,22,69.57574950263799,630.365473889717,0,1,9,0,2,0
171.46,17,2,1,3,78.04916914602455,324.82820731355054,1,1,5,0,1,0
1374.2,12,5,3,6,8.522710411984225,397.1822121168871,1,1,5,1,3,0
2791.78,21,2,3,5,58.75048625449833,263.9237333064784,0,1,9,0,3,0
1614.07,9,4,3,3,56.40516161823298,997.8110130445336,1,0,1,0,1,0
1022.34,10,0,1,3,18.47834387769829,584.2220941834443,1,1,4,1,2,0
1435.79,10,6,3,13,42.6734124034297,310.8834654967475,1,1,3,1,3,0
2440.65,22,2,2,18,13.088250559029435,460.8742804182234,0,1,1,1,3,0
2984.0,21,1,1,15,41.57865272495166,836.6090180591973,1,0,2,0,1,0
2142.6,8,2,3,24,87.2479367227094,723.2330531250119,1,0,1,1,0,0
936.95,16,0,1,4,94.12404837537387,895.1707791978413,0,1,2,1,0,0
1556.72,18,3,2,10,75.55527290232095,152.32193285699992,1,0,0,0,3,0
2929.55,19,2,3,7,61.291944524543595,648.669342955846,1,1,1,1,3,0
1490.06,11,5,3,21,0.8809140217512335,257.48290159413637,1,0,4,1,0,0
2654.11,14,5,3,25,36.89427156828169,864.4172811863101,0,1,6,1,1,0
2013.09,22,1,1,11,63.65945840116891,904.4686751990645,1,0,3,1,1,0
549.36,16,1,1,17,13.004905773231156,38.99931982651128,1,1,1,0,3,0
33.91,18,5,3,5,93.24384444004504,605.1711330452661,0,1,5,0,3,0
750.54,22,5,3,11,42.233533049875135,375.10004576960677,0,1,7,1,3,0
2557.67,18,2,2,26,52.86511455786693,26.63681973096821,0,0,9,1,0,0
513.34,10,4,2,11,49.28273285862392,371.8560020120066,1,1,4,0,1,0
2373.0,17,6,3,28,63.43502113718047,335.3815978159318,1,0,5,1,2,0
787.25,17,4,1,4,21.48439457184821,82.43058180659435,0,0,9,1,2,0
5897.01,3,0,8,25,4323.9364288724555,588.7847553381811,1,1,1,0,0,1
1341.66,16,2,3,15,68.04897683028148,61.89134754109671,1,0,8,1,3,0
1339.86,14,6,1,28,10.898202823572623,919.8042931664423,0,1,6,0,0,0
2125.59,15,2,2,17,49.07364800066117,51.54839803619238,0,0,6,0,3,0
464.8,18,4,3,20,41.00619926710092,558.360919294277,0,1,2,1,0,0
2272.59,13,6,2,10,63.89246862219028,769.3169456734054,1,1,4,0,1,0
2461.39,12,5,1,21,83.36947792396647,961.3942305267432,1,0,7,1,0,0
2052.79,11,4,2,3,90.95123999448494,953.2860501899655,1,1,2,0,1,0
1850.38,19,5,1,16,24.835285702989584,68.1086487339031,1,0,7,1,1,0
1990.85,21,6,1,18,10.493519163238984,156.078401821927,0,0,8,1,3,0
578.46,20,6,3,11,89.52705733448167,10.094615168848687,0,0,2,1,1,0
669.57,18,6,1,12,90.59734590195092,836.9479349639237,1,1,8,1,0,0
2579.07,11,3,3,9,36.42395587541921,354.6975235596902,0,0,8,0,0,0
2214.32,21,1,3,6,92.57244859411671,539.789625356842,0,1,5,1,3,0
2994.25,17,0,3,5,8.026079200542046,535.8157470089125,1,1,1,0,0,0
2610.01,13,1,3,28,37.09866926229667,147.82043479405294,0,0,3,0,2,0
2588.44,14,3,3,17,99.77021594606441,291.89691107590266,0,0,5,0,3,0
2328.03,15,5,3,1,19.577253347808732,166.01146004622302,1,0,5,0,3,0
642.02,21,0,3,5,31.63802638870543,376.5168786146682,0,0,8,0,1,0
873.98,15,2,1,29,83.65268300504371,56.812186922631454,0,0,7,0,3,0
1149.26,19,5,3,9,41.89479125931403,343.54338597969837,1,0,9,1,0,0
2057.29,21,3,2,26,95.09855473681118,458.6359726163184,1,0,7,1,2,0
2388.49,11,4,1,2,49.03045415402355,389.99869918509955,1,0,4,0,3,0
1494.37,12,1,2,3,96.3727272225321,6.949740812736915,1,0,3,1,3,0
2456.48,21,4,2,2,95.8865014123422,531.3498504460304,1,1,6,1,3,0
2443.7,12,5,3,27,78.05595478319583,687.0674378957276,1,1,4,0,2,0
564.96,11,6,2,29,76.62620443590123,371.1151301789724,0,1,3,1,3,0
1358.31,8,0,1,7,34.99096191129078,958.1266366908503,1,0,5,1,0,0
2562.06,14,6,3,6,14.347174141079444,794.2161830219192,0,1,5,0,1,0
23473.24,2,5,20,30,2618.3315906933585,918.3083172311123,1,0,1,0,2,1
1954.41,11,4,2,26,32.789832120286235,374.8291128576995,1,1,2,1,1,0
1089.56,15,5,1,13,20.671908280341434,601.7843152418469,0,0,7,0,1,0
2223.59,10,0,2,5,8.840675693171718,211.1350351800657,0,0,3,0,1,0
2499.35,15,3,2,24,74.74615185582732,798.497616087549,0,1,2,0,2,0
830.4,17,6,1,22,26.77549245989971,540.528620857088,1,0,1,0,3,0
1824.58,16,4,1,26,86.15525661169411,917.9623737237597,0,1,7,1,0,0
142.87,15,6,2,27,23.127354714933922,344.2607508033222,0,1,7,1,3,0
2086.09,20,1,3,28,7.114072550618234,886.5991598307457,1,1,0,0,2,0
2821.7,15,2,1,24,16.329997416620547,305.41573113329844,0,1,8,1,0,0
2796.34,15,4,1,13,65.18454150381443,146.3612068618916,0,0,5,0,1,0
1482.23,19,5,3,29,96.034743588553,186.16707733991922,1,1,2,1,2,0
706.41,10,2,3,25,26.890431492764133,674.0236376646899,0,1,8,1,3,0
350.37,10,0,1,27,87.67496373702271,816.6403910831162,0,0,4,0,2,0
2140.66,18,1,1,30,76.50563060028597,5.276259895634405,0,1,1,0,0,0
22181.15,0,4,18,3,2857.4747640679357,935.0861538758296,1,0,1,1,0,1
2871.13,21,6,2,16,56.236259945160604,937.0417490807503,0,1,9,1,3,0
2486.46,10,5,3,7,36.23988001816309,360.9585182007886,1,1,0,0,0,0
1171.35,10,5,3,11,7.402860830398272,930.4288705126451,0,1,6,1,0,0
2179.6,15,5,1,18,6.541377376818347,540.2335089118205,0,0,7,1,2,0
2791.12,9,2,2,28,5.715180618558547,776.3298709293454,1,0,3,1,1,0
340.44,10,5,1,21,97.29766527826821,48.379098950636745,1,0,9,0,0,0
2178.68,15,4,3,3,49.61151290169346,110.32901203653245,1,1,6,1,0,0
2105.64,13,0,3,22,62.7076060714492,358.87109230289707,1,1,3,0,1,0
2383.64,18,2,3,9,11.040520730417525,905.5034679660713,0,1,5,0,0,0
2089.72,19,3,1,23,33.58222988030264,275.26956960654894,1,1,6,1,1,0
2338.87,14,1,1,27,38.13673277787901,677.5845053770124,0,1,9,0,0,0
1896.44,21,4,3,23,6.87003437007494,629.3092124590316,0,1,9,0,3,0
1561.44,14,5,3,3,62.90564219929641,948.6414697242757,0,0,4,0,2,0
268.95,8,6,1,28,91.90478389672886,225.03176141244353,1,1,7,0,0,0
2267.98,0,5,16,24,2373.532277930924,204.81377423976588,0,0,4,1,1,1
1488.83,10,3,2,11,78.18083391114111,591.8579183945407,0,0,0,1,2,0
67.91,15,6,1,17,1.681515825080182,198.2518081754946,1,1,5,0,3,0
2965.09,22,0,2,23,66.05242280851947,406.70158772890574,1,0,4,1,1,0
